tagIndex,tag_clean,event_count,movie_count,user_count
22679,cliffjumper character,1,1,1
22680,cliffs,1,1,1
22681,clifton collins jr.,2,2,2
22682,clifton powell,1,1,1
22683,clifton webb,3,2,3
22684,cliimbing hand over hand,1,1,1
22685,climactic,6,3,4
22686,climate,11,8,7
22687,climate change,176,63,110
22688,climate crisis,3,3,2
22689,climate disruption,13,2,13
22690,climatic,1,1,1
22691,climatologist,2,2,2
22692,climatology,1,1,1
22693,climax,3,3,2
22694,climber,3,2,2
22695,climbing,109,68,49
22696,climbing a billboard platform,1,1,1
22697,climbing a bridge railing,1,1,1
22698,climbing a chain link fence,1,1,1
22699,climbing a cliff,2,2,1
22700,climbing a drain pipe,1,1,1
22701,climbing a fallen tree,1,1,1
22702,climbing a fence,10,10,1
22703,climbing a fire escape,3,3,1
22704,climbing a girder,1,1,1
22705,climbing a hill,1,1,1
22706,climbing a ladder,17,17,1
22707,climbing a mountain,2,2,1
22708,climbing a pole,3,3,1
22709,climbing a rock wall,1,1,1
22710,climbing a rope,10,10,1
22711,climbing a rope ladder,1,1,1
22712,climbing a sand dune,1,1,1
22713,climbing a ships rope ladder,1,1,1
22714,climbing a telephone pole,1,1,1
22715,climbing a tree,19,18,2
22716,climbing a trellis,2,2,1
22717,climbing a utility pole,1,1,1
22718,climbing a wall,10,10,1
22719,climbing between moving vehicles,1,1,1
22720,climbing down a building,1,1,1
22721,climbing down a cliff,1,1,1
22722,climbing down a fire escape,2,2,1
22723,climbing down a ladder,1,1,1
22724,climbing down a rope,1,1,1
22725,climbing down a vine,1,1,1
22726,climbing down a wall,1,1,1
22727,climbing down a water well,1,1,1
22728,climbing down a waterfall,1,1,1
22729,climbing downhill,1,1,1
22730,climbing fire escape,1,1,1
22731,climbing in a window,8,8,1
22732,climbing ladder,2,2,1
22733,climbing mountain,1,1,1
22734,climbing off a roof,1,1,1
22735,climbing on a ceiling,1,1,1
22736,climbing on a roof,2,2,1
22737,climbing on top of an elevator,2,2,1
22738,climbing onto a balcony,2,2,1
22739,climbing onto a moving train,1,1,1
22740,climbing out a window,29,29,2
22741,climbing out an open grave,1,1,1
22742,climbing out of a swimming pool,1,1,1
22743,climbing outside a train,1,1,1
22744,climbing over a fence,13,13,1
22745,climbing over a fence gate,1,1,1
22746,climbing over a wall,3,3,1
22747,climbing stairs,5,5,1
22748,climbing steps,1,1,1
22749,climbing steps on knees,1,1,1
22750,climbing the corporate ladder,1,1,1
22751,climbing through a barbed wire fence,1,1,1
22752,climbing through a fence,2,2,1
22753,climbing through a window,39,39,2
22754,climbing through floor,1,1,1
22755,climbing through window,1,1,1
22756,climbing trellis,1,1,1
22757,climbing under a fence,1,1,1
22758,climbing under a table,1,1,1
22759,climbing up a building,3,3,1
22760,climbing up a cable,1,1,1
22761,climbing up a garbage chute,1,1,1
22762,climbing up a ladder,8,8,1
22763,climbing up a rope,2,2,1
22764,climbing up a tree,1,1,1
22765,climbing up a wall,20,20,3
22766,climbing uphill,3,3,1
22767,climbing wall,2,1,2
22768,climginb,1,1,1
22769,clinging to a branch,2,2,1
22770,clinging to a man,1,1,1
22771,clinging to a vehicle,1,1,1
22772,clinging to pole,1,1,1
22773,clingy mother,1,1,1
22774,clinic,29,28,2
22775,clinical,1,1,1
22776,clinical death,1,1,1
22777,clinical psychology,1,1,1
22778,clinical testing,1,1,1
22779,clinical trial,3,3,2
22780,clinical trials,1,1,1
22781,clinking glasses,2,2,1
22782,clint,2,1,2
22783,clint barton character,5,5,1
22784,clint eastwood,683,56,339
22785,clint eastwood impression,1,1,1
22786,clint eastwood spoof,1,1,1
22787,clint eastwood trope,1,1,1
22788,clint howard,2,2,2
22789,clint mansel,7,1,7
22790,clint mansell,21,5,18
22791,clinton,6,4,6
22792,clinton county ohio,1,1,1
22793,clip art,1,1,1
22794,clip board,1,1,1
22795,clip joint,1,1,1
22796,clip on neck tie,1,1,1
22797,clip show,8,7,5
22798,clipboard,5,5,1
22799,clipper ship,1,1,1
22800,clippers,1,1,1
22801,clipping a hedge,1,1,1
22802,clipping nose hair,1,1,1
22803,clipping nose hairs,1,1,1
22804,clipping off a duckling's leg,1,1,1
22805,clipping one's fingernails,1,1,1
22806,clipping someone's toenails,1,1,1
22807,clipping toe nails,2,2,1
22808,clipping toenails,1,1,1
22809,clique,50,22,34
22810,cliques,13,5,12
22811,clitoridectomy,1,1,1
22812,clitoris,10,10,1
22813,clitoris sur,1,1,1
22814,clive barker,20,5,16
22815,clive brook,1,1,1
22816,clive cussler,4,1,4
22817,clive donner,1,1,1
22818,clive merrison,1,1,1
22819,clive owen,175,33,127
22820,cloak,19,17,4
22821,cloak and dagger,1,1,1
22822,cloak of levitation,2,2,1
22823,cloaked figure,1,1,1
22824,cloaked ship,6,6,1
22825,cloaked starship,4,4,1
22826,cloaking device,3,3,1
22827,cloakroom,1,1,1
22828,clock,96,94,6
22829,clock chime,5,5,1
22830,clock costume,1,1,1
22831,clock face,2,2,1
22832,clock radio,5,5,1
22833,clock stopped,2,2,1
22834,clock strikes twelve,2,2,1
22835,clock striking the hour,1,1,1
22836,clock striking thirteen,1,1,1
22837,clock ticking,4,4,1
22838,clock tower,17,15,3
22839,clockmaker,2,2,1
22840,clocks,1,1,1
22841,clockwork,4,4,2
22842,clockwork devices,31,6,25
22843,clockwork orange,1,1,1
22844,clockwork orange cinematography,1,1,1
22845,clockwork story,1,1,1
22846,clockworks,1,1,1
22847,cloddish father,1,1,1
22848,clodhopper,1,1,1
22849,clog,1,1,1
22850,clog making,1,1,1
22851,clogged toilet,2,2,1
22852,clogs,1,1,1
22853,cloister,1,1,1
22854,cloistered,6,6,1
22855,cloistered life,1,1,1
22856,clone,87,62,25
22857,clone army,6,4,4
22858,clone commander cody character,1,1,1
22859,clone slave,1,1,1
22860,clone soldier,1,1,1
22861,clone trooper,2,2,1
22862,clone trooper character,2,2,1
22863,clone war,4,2,3
22864,clone wars,2,2,1
22865,cloned boy,1,1,1
22866,cloned cat,1,1,1
22867,cloned child,1,1,1
22868,cloned dog,1,1,1
22869,clones,105,21,81
22870,cloning,241,46,152
22871,cloning factory,1,1,1
22872,cloning technology,3,3,1
22873,clooney,2,2,2
22874,clooney dies,1,1,1
22875,clopped to death with an axe,1,1,1
22876,cloris leachman,7,5,7
22877,clorox,1,1,1
22878,close combat,5,3,3
22879,close encounter,1,1,1
22880,close encounter of the third kind,2,2,1
22881,close escape,3,3,1
22882,close minded,1,1,1
22883,close personal protection,1,1,1
22884,close range combat,1,1,1
22885,close shot,1,1,1
22886,close to the book,1,1,1
22887,close up,17,16,4
22888,close up eye,1,1,1
22889,close up of a man's butt,1,1,1
22890,close up of a penis,1,1,1
22891,close up of a vagina,1,1,1
22892,close up of a woman's bare butt,1,1,1
22893,close up of a woman's bare thigh,1,1,1
22894,close up of a woman's breasts,1,1,1
22895,close up of a woman's bush,1,1,1
22896,close up of a woman's butt,3,3,1
22897,close up of a woman's buttocks,1,1,1
22898,close up of a woman's mouth,1,1,1
22899,close up of a woman's pregnant belly,1,1,1
22900,close up of an eye,13,13,1
22901,close up of bare breast,2,2,1
22902,close up of bare feet,2,2,1
22903,close up of bare foot,1,1,1
22904,close up of breasts,6,6,1
22905,close up of crotch,1,1,1
22906,close up of ear,4,4,1
22907,close up of eye,65,65,1
22908,close up of eyes,136,136,1
22909,close up of face,4,4,1
22910,close up of hand,1,1,1
22911,close up of hands,4,4,1
22912,close up of iris,1,1,1
22913,close up of lips,17,17,1
22914,close up of mouth,41,41,1
22915,close up of nose,1,1,1
22916,close up of open mouth,2,2,1
22917,close up of penis entering vagina,1,1,1
22918,close up of pierced belly button,1,1,1
22919,close up of teeth,1,1,1
22920,close up penis,2,2,1
22921,close up scene,1,1,1
22922,close up shop,1,1,1
22923,close-up,2,2,1
22924,close-ups,4,3,4
22925,closed,2,2,1
22926,closed casket,1,1,1
22927,closed circuit television camera,3,3,1
22928,closed circuit tv,4,4,1
22929,closed circuit tv surveilance,5,5,1
22930,closed door,4,4,1
22931,closed doors,1,1,1
22932,closed mine,3,3,1
22933,closed room,1,1,1
22934,closed setting,1,1,1
22935,closed society,3,3,2
22936,closed space,2,2,2
22937,closed spaces,11,8,8
22938,closed-minded hero,1,1,1
22939,closet,31,30,2
22940,closet case,1,1,1
22941,closet gay,1,1,1
22942,closet homosexual,3,2,3
22943,closet smoker,1,1,1
22944,closeted,3,3,2
22945,closeted gay,7,7,1
22946,closeted gay man,2,2,1
22947,closeted gay teenager,1,1,1
22948,closeted homosexual,64,50,25
22949,closeted lesbian,2,2,1
22950,closets,1,1,1
22951,closeup,3,3,1
22952,closeup of a woman's tongue,1,1,1
22953,closeup of an eye,5,5,1
22954,closeup of eyes,6,6,1
22955,closeup of face,1,1,1
22956,closeup of hands,1,1,1
22957,closeup of mouth,2,2,1
22958,closeups,1,1,1
22959,closing a door,2,2,1
22960,closing a door on someone,1,1,1
22961,closing a nightclub,1,1,1
22962,closing a window,1,1,1
22963,closing argument,1,1,1
22964,closing blinds,2,2,1
22965,closing credits sequence,11,10,2
22966,closing door scare,1,1,1
22967,closing down,3,3,1
22968,closing down a bar,1,1,1
22969,closing eyes of dead person,5,5,1
22970,closing monologue,1,1,1
22971,closing narration,2,2,1
22972,closing sequence,1,1,1
22973,closing someone's eyes,2,2,1
22974,closing time,2,2,1
22975,closure,11,5,10
22976,cloth,3,2,3
22977,cloth bag,1,1,1
22978,clothed female naked female scene,6,6,1
22979,clothed female naked male,17,17,1
22980,clothed female naked male scene,15,15,1
22981,clothed male naked female,3,3,1
22982,clothed male naked female scene,8,8,1
22983,clothed male naked male,10,9,2
22984,clothed male naked male scene,7,7,1
22985,clothed man talks to naked woman,3,3,1
22986,clothed monkey,1,1,1
22987,clothed sex,3,3,1
22988,clothes,10,10,2
22989,clothes caught in a machine,1,1,1
22990,clothes closet,2,2,1
22991,clothes cut off,3,3,1
22992,clothes designer,1,1,1
22993,clothes dryer,2,2,1
22994,clothes hanger,2,2,1
22995,clothes iron,3,3,1
22996,clothes line,21,21,1
22997,clothes on fire,10,10,1
22998,clothes on shower,4,4,1
22999,clothes out of curtains,1,1,1
23000,clothes ripped off,5,5,1
23001,clothes ripping,18,18,1
23002,clothes shop,1,1,1
23003,clothes shopping,3,3,1
23004,clothes stripped off,1,1,1
23005,clothes torn off,5,5,1
23006,clothesline,22,22,1
23007,clotheslined,4,4,1
23008,clothing,27,26,6
23009,clothing as a gift,1,1,1
23010,clothing boutique,1,1,1
23011,clothing business,1,1,1
23012,clothing caught in a door,1,1,1
23013,clothing factory,1,1,1
23014,clothing falls apart,1,1,1
23015,clothing industry,1,1,1
23016,clothing store,17,17,2
23017,clothing store owner,1,1,1
23018,clotilde courau,1,1,1
23019,cloud,24,24,1
23020,cloud gazing,1,1,1
23021,cloud of dust,2,2,1
23022,cloud of smoke,3,3,1
23023,clouded eye,1,1,1
23024,cloudiness,2,2,1
23025,clouds,8,8,1
23026,cloudy eyes,2,2,1
23027,cloudy sky,4,4,1
23028,clouseau,4,4,2
23029,clousseau,4,3,2
23030,clove cigarette,1,1,1
23031,clover,1,1,1
23032,clover leaf tattoo,1,1,1
23033,cloverfield,15,1,15
23034,cloverfield without the melodrama,1,1,1
23035,cloves,1,1,1
23036,clovis cornillac,1,1,1
23037,clown,162,107,50
23038,clown costume,6,6,1
23039,clown face,8,8,2
23040,clown makeup,11,11,2
23041,clown mask,5,5,1
23042,clown nose,2,2,1
23043,clown puppet,1,1,1
23044,clown shoes,2,2,1
23045,clown suit,1,1,1
23046,clown that turns out to be genious,1,1,1
23047,clown zombie,2,2,1
23048,clownfish,4,3,2
23049,clowning,10,10,1
23050,clownphobia,1,1,1
23051,clowns,68,24,49
23052,clowny clones,2,2,1
23053,cloying,10,9,4
23054,clssical romance,1,1,1
23055,clu character,1,1,1
23056,club,61,59,7
23057,club car,1,1,1
23058,club dj,2,2,1
23059,club dj (scene),1,1,1
23060,club foot,1,1,1
23061,club house,1,1,1
23062,club international magazine,1,1,1
23063,club kids,2,2,2
23064,club life,2,2,1
23065,club music,5,5,1
23066,club owner,2,2,1
23067,club scene,3,2,3
23068,club singer,1,1,1
23069,club soda,1,1,1
23070,club the organization,1,1,1
23071,club the weapon,1,1,1
23072,clubbed on the head,1,1,1
23073,clubber,2,2,1
23074,clubbing,12,11,5
23075,clubfoot,3,3,1
23076,clubhouse,5,5,1
23077,clubs,5,5,4
23078,clubwear,1,1,1
23079,clucking,2,2,2
23080,clue,22,22,2
23081,clue club series,1,1,1
23082,clue the board game,1,1,1
23083,clueless,6,6,5
23084,clueless trucker,1,1,1
23085,clues,3,3,2
23086,cluj napoca romania,1,1,1
23087,clumbsiness,1,1,1
23088,clumsiness,39,37,4
23089,clumsy,14,12,12
23090,clumsy fellow,9,9,1
23091,clumsy killers,1,1,1
23092,clumsy plot development,1,1,1
23093,clumsy storytelling,1,1,1
23094,clumsy woman,1,1,1
23095,clunky,3,3,3
23096,clunky elements,1,1,1
23097,clunky score,1,1,1
23098,cluster bomb,2,2,1
23099,clutches,1,1,1
23100,clutching hand,2,2,1
23101,clutter,1,1,1
23102,clv,1375,1357,8
23103,clyde geronimi,1,1,1
23104,clásicos,5,5,1
23105,clémence poésy,1,1,1
23106,cmnf,10,10,1
23107,cmnf scene,4,4,1
23108,cmnm,8,8,1
23109,cmnm scene,8,8,1
23110,cn tower,2,2,1
23111,cnc,1,1,1
23112,cnn,4,4,4
23113,cnn films,1,1,1
23114,cnn reporter,9,9,1
23115,co dependence,1,1,1
23116,co dependency,2,2,1
23117,co directors,1,1,1
23118,co ed,6,6,1
23119,co ed prison,1,1,1
23120,co ed shower,1,1,1
23121,co ed sports,1,1,1
23122,co op,1,1,1
23123,co pilot,8,8,1
23124,co production,2,2,1
23125,co respondent,1,1,1
23126,co worker,36,34,2
23127,co worker co worker fight,1,1,1
23128,co worker co worker relationship,29,29,2
23129,co worker co worker romance,2,2,1
23130,co worker murders co worker,1,1,1
23131,co writer,1,1,1
23132,co written by actor,7,7,1
23133,co written by cast member,4,4,1
23134,co written by director,54,54,1
23135,co written by leading actress,2,2,1
23136,co-dependancy,1,1,1
23137,co-eds,1,1,1
23138,co-parenting,2,2,1
23139,co-producer: tim burton,4,1,4
23140,co-production,5,5,2
23141,co-signer,1,1,1
23142,co-worker,20,17,4
23143,co-worker relationship,8,7,3
23144,co-workers,1,1,1
23145,co-workers relationship,3,3,2
23146,coach,93,87,14
23147,coach carter meets longest yard,1,1,1
23148,coach driver,1,1,1
23149,coach's locker room pep talk,1,1,1
23150,coachella,2,2,2
23151,coaching,9,7,7
23152,coachman,3,3,1
23153,coaction,1,1,1
23154,coagulated blood,1,1,1
23155,coal,17,17,1
23156,coal chute,1,1,1
23157,coal field,1,1,1
23158,coal industry,2,2,1
23159,coal mine,20,18,5
23160,coal miner,10,10,2
23161,coal miners,8,6,8
23162,coal mining,17,14,5
23163,coal shed,1,1,1
23164,coal stoker,1,1,1
23165,coal town,1,1,1
23166,coal train,1,1,1
23167,coal valley,1,1,1
23168,coalburners,1,1,1
23169,coalburning,1,1,1
23170,coalmine lamp,1,1,1
23171,coarse,2,2,1
23172,coast,11,10,2
23173,coast guard,21,14,8
23174,coast of maine,1,1,1
23175,coast watcher,1,1,1
23176,coastal flooding,1,1,1
23177,coastal town,14,13,2
23178,coastal village,3,3,1
23179,coastal waters,1,1,1
23180,coaster,1,1,1
23181,coasting,1,1,1
23182,coastline,2,2,1
23183,coat,20,20,1
23184,coat check,1,1,1
23185,coat check girl,2,2,1
23186,coat hanger,7,7,1
23187,coat of arms,2,2,1
23188,coat tails,1,1,1
23189,coathanger standoff,1,1,1
23190,coaxial counter rotating propeller,1,1,1
23191,cobb's wife,2,1,2
23192,cobbled street,5,5,1
23193,cobbler,4,4,3
23194,cobbler the shoemaker,7,7,1
23195,cobblestone,11,11,1
23196,cobie smulders,16,7,12
23197,cobra,30,28,3
23198,cobra clutch,1,1,1
23199,cobra commander character,2,2,1
23200,cobra helicopter,1,1,1
23201,cobra mongoose fight,1,1,1
23202,coburg,1,1,1
23203,cobweb,13,13,1
23204,cobweb covered cake,1,1,1
23205,cobweb covered food,1,1,1
23206,cobwebs,1,1,1
23207,coca,1,1,1
23208,coca cola,38,38,2
23209,coca cola bottle,1,1,1
23210,coca cola cooler,1,1,1
23211,coca cola machine,1,1,1
23212,coca cola product placement,1,1,1
23213,coca-cola,5,5,2
23214,cocaina,1,1,1
23215,cocaine,293,213,72
23216,cocaine addict,3,3,1
23217,cocaine addiction,1,1,1
23218,cocaine production,1,1,1
23219,cocaine snorting,25,23,3
23220,cocaine trafficking,2,2,1
23221,cocaine use,6,6,1
23222,coccaine,2,1,2
23223,cochise,1,1,1
23224,cochise county,1,1,1
23225,cochise county arizona,2,2,1
23226,cochlear implant,3,2,2
23227,cock,3,3,2
23228,cock a gun,1,1,1
23229,cock and ball torture,1,1,1
23230,cock fight,1,1,1
23231,cock fighting,4,4,3
23232,cockatiel,2,2,2
23233,cockatoo,1,1,1
23234,cocked hat,1,1,1
23235,cocker spaniel,1,1,1
23236,cockfight,10,9,3
23237,cockfighting,3,3,1
23238,cockiness,2,2,1
23239,cocking a gun,2,2,1
23240,cockney,7,7,1
23241,cockney accent,42,42,2
23242,cockney busker costume,1,1,1
23243,cockney gangster,2,2,1
23244,cockney rhyming slang,2,2,1
23245,cockney texan,1,1,1
23246,cockneys,3,3,1
23247,cockpit,13,13,2
23248,cockroach,38,34,5
23249,cockroaches,9,4,9
23250,cocks,8,2,8
23251,cocktail,17,17,1
23252,cocktail dress,1,1,1
23253,cocktail drinking,1,1,1
23254,cocktail lounge,3,2,2
23255,cocktail party,32,28,5
23256,cocktail waitress,3,3,1
23257,cocky man,1,1,1
23258,cocoa,1,1,1
23259,cocoa butter,1,1,1
23260,cocoa puffs,1,1,1
23261,cocoa rice crispies,1,1,1
23262,cocoliche,1,1,1
23263,coconut,11,11,3
23264,coconut cream pie,1,1,1
23265,coconut frog,1,1,1
23266,coconut grove,1,1,1
23267,coconut shell,1,1,1
23268,coconut shy,1,1,1
23269,coconut tree,2,2,1
23270,cocoon,13,13,2
23271,cod,1,1,1
23272,cod liver oil,2,2,1
23273,cod piece,1,1,1
23274,cod the fish,1,1,1
23275,coda,3,3,1
23276,code,29,26,6
23277,code book,1,1,1
23278,code breaking,115,5,114
23279,code monkey,1,1,1
23280,code name,10,7,2
23281,code of honor,11,9,4
23282,code of the samurai,1,1,1
23283,code red,1,1,1
23284,code switching,1,1,1
23285,code update,1,1,1
23286,code violation,1,1,1
23287,code word,2,2,1
23288,coded message,5,5,1
23289,codeine,1,1,1
23290,codependence,4,2,4
23291,codependency,7,4,6
23292,codes,1,1,1
23293,codes of masculinity,1,1,1
23294,codex,1,1,1
23295,codicil,1,1,1
23296,coding,3,3,2
23297,codpiece,2,2,2
23298,cody linley,1,1,1
23299,coed,1,1,1
23300,coed dormitory,1,1,1
23301,coelacanth fish,2,1,2
23302,coen,1,1,1
23303,coen bro,1,1,1
23304,coen bros,37,13,20
23305,coen bros script,1,1,1
23306,coen bros.,1,1,1
23307,coen brothers,848,24,476
23308,coercing witness,1,1,1
23309,coercion,21,20,5
23310,coercive persuasion,1,1,1
23311,coexistence,1,1,1
23312,coffee,172,164,9
23313,coffee bar,1,1,1
23314,coffee bean,1,1,1
23315,coffee break,1,1,1
23316,coffee cake,1,1,1
23317,coffee can,1,1,1
23318,coffee company,1,1,1
23319,coffee cup,2,2,1
23320,coffee drinking,1,1,1
23321,coffee filter,1,1,1
23322,coffee grinder,2,2,1
23323,coffee grower,1,1,1
23324,coffee house,1,1,1
23325,coffee machine,5,5,1
23326,coffee maker,5,5,1
23327,coffee plantation,1,1,1
23328,coffee pot,1,1,1
23329,coffee shop,45,36,10
23330,coffee shop manager,1,1,1
23331,coffee shop owner,1,1,1
23332,coffee shop worker,1,1,1
23333,coffee spill,2,2,1
23334,coffee spilled in lap,1,1,1
23335,coffee stain,1,1,1
23336,coffee table,3,3,1
23337,coffee thermos,1,1,1
23338,coffeehouse,9,8,2
23339,coffeepot,1,1,1
23340,coffeeshop,3,3,1
23341,coffin,265,252,11
23342,coffin breaks open,1,1,1
23343,coffin flying through the air,1,1,1
23344,coffin maker,3,3,1
23345,coffin popping open,2,2,1
23346,coffin salesman,1,1,1
23347,coffin too big to fit in grave,1,1,1
23348,cog rail train,1,1,1
23349,cog railway,1,1,1
23350,cog wheel,1,1,1
23351,cogip,1,1,1
23352,cogito ergo sum,1,1,1
23353,cognac,20,19,2
23354,cognitive disability,2,1,2
23355,cognitive science,1,1,1
23356,cognitive study,1,1,1
23357,cohabitant,9,9,1
23358,cohabitation,3,3,2
23359,cohen,1,1,1
23360,cohen brothers,1,1,1
23361,cohen has balls,2,1,2
23362,cohen holloway,1,1,1
23363,coherent,1,1,1
23364,coin,49,48,2
23365,coin as weapon,1,1,1
23366,coin flip,1,1,1
23367,coin flipping in the air,2,2,1
23368,coin found in one's ear,1,1,1
23369,coin on forehead,1,1,1
23370,coin op,1,1,1
23371,coin operated heater,1,1,1
